 Abdis Bruin;http://www.bierebel.com/uploads/beer/photo/876/detail_abdis_bruin.jpg;Brouwerij Riva;6.5;Bières d'abbaye;no-description
 Abdis Tripel;http://www.bierebel.com/uploads/beer/photo/877/detail_abdis_tripel.jpg;Brouwerij Riva;8.2;Bières d'abbaye;no-description
 Abeelsen Stout;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Strubbe;5.2;Ales, Stouts et IPA;no-description
 Abeelsen Tripel;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Strubbe;7.8;Bières thématiques;Brouwerij Strubbe Markt, 18480 ICHTEGEMWest-Vlaanderen
 Achel 5 (Ambrée);http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Sint-Benedictusabdij De Achelse Kluis;5.0;Bières trappistes;Sint-Benedictusabdij De Achelse Kluis De Kluis, 13930 HAMONT-ACHELLimburg
 Achel 5 (Blonde);http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Sint-Benedictusabdij De Achelse Kluis;5.0;Bières trappistes;Sint-Benedictusabdij De Achelse Kluis De Kluis, 13930 HAMONT-ACHELLimburg
 Achel Blond;http://www.bierebel.com/uploads/beer/photo/791/detail_bouteille_achel.gif;Sint-Benedictusabdij De Achelse Kluis;8.0;Bières trappistes;Sint-Benedictusabdij De Achelse Kluis De Kluis, 13930 HAMONT-ACHELLimburg
 Achel Bruin;http://www.bierebel.com/uploads/beer/photo/792/detail_bouteille_achel.gif;Sint-Benedictusabdij De Achelse Kluis;8.0;Bières trappistes;Sint-Benedictusabdij De Achelse Kluis De Kluis, 13930 HAMONT-ACHELLimburg
 Achel Extra;http://www.bierebel.com/uploads/beer/photo/790/detail_achel_extra.jpg;Sint-Benedictusabdij De Achelse Kluis;9.5;Bières trappistes;Sint-Benedictusabdij De Achelse Kluis De Kluis, 13930 HAMONT-ACHELLimburg
 Aclote;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Les Brasseurs Nivellois sprl;0.0;Spéciales blondes;Les Brasseurs Nivellois sprl Propriétaire de marqueChaussée de Namur, 131400 NIVELLESBrabant Wallon
 Adelardus Dubbel;http://www.bierebel.com/uploads/beer/photo/382/detail_Adelardus_Dubbel.png;Brouwerij Kerkom;7.0;Spéciales blondes;no-description
 Adelardus Tripel;http://www.bierebel.com/uploads/beer/photo/383/detail_Adelardus_Tripel.png;Brouwerij Kerkom;9.0;Spéciales blondes;no-description
 Adler;http://www.bierebel.com/uploads/beer/photo/367/detail_adler.jpg;Brouwerij Haacht;6.6;Pils;
 Adorée;http://www.bierebel.com/uploads/beer/photo/2679/detail_adoree_2.jpg;Brasserie du Renard;7.0;Spéciales blondes;Brasserie du Renard Rue Léopold Van Meerbeeck, 311390 PECROTBrabant Wallon
 Adriaen Brouwer;http://www.bierebel.com/uploads/beer/photo/488/detail_Adriaen_Brouwer.JPG;Brouwerij Roman;5.0;Spéciales brunes;no-description
 Adriaen Brouwer Dark Gold;http://www.bierebel.com/uploads/beer/photo/1141/detail_Adriaen_Brouwer_Dark_Gold.JPG;Brouwerij Roman;8.5;Spéciales blondes;no-description
 Affligem Blond;http://www.bierebel.com/uploads/beer/photo/657/detail_affligem_blonde.png;Brouwerij Affligem;7.0;Bières d'abbaye;Brouwerij Affligem Ringlaan, 181745 OPWIJKVlaams-Brabant
 Affligem Dubbel;http://www.bierebel.com/uploads/beer/photo/658/detail_affligem_dubbel.png;Brouwerij Affligem;7.0;Bières d'abbaye;Brouwerij Affligem Ringlaan, 181745 OPWIJKVlaams-Brabant
 Affligem Patersvat;http://www.bierebel.com/uploads/beer/photo/660/detail_affligem_patersvat.gif;Brouwerij Affligem;7.0;Bières d'abbaye;
 Affligem Tripel;http://www.bierebel.com/uploads/beer/photo/659/detail_affligem_triple.png;Brouwerij Affligem;8.5;Bières d'abbaye;
 Affligem de Noël;http://www.bierebel.com/uploads/beer/photo/661/detail_affligem_noel.jpg;Brouwerij Affligem;6.5;Bières de Noël;no-description
 Agenoise;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Timmermans;3.5;Bières fruitées;Brouwerij Timmermans Kerkstraat, 111711 ITTERBEEKVlaams-Brabant
 Agent Provocateur;http://www.bierebel.com/uploads/beer/photo/2325/detail_agent_provocateur.jpg;De Proefbrouwerij;6.5;Spéciales blondes;De Proefbrouwerij Dornzelestraat, 20 9080 LOCHRISTIOost-Vlaanderen
 Agrumbocq;http://www.bierebel.com/uploads/beer/photo/1071/detail_agrumbocq2.jpg;Brasserie du Bocq;3.1;Bières fruitées;Brasserie du Bocq Rue de la Brasserie, 45530 PURNODENamur
 Airborne Brune;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de Bouillon;7.5;Bières thématiques;no-description
 Akosombo;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Strubbe;5.5;Pils;no-description
 Alberg Pils;http://www.bierebel.com/uploads/beer/photo/1508/detail_alberg_pils.gif;Brasserie De Brabandere;5.0;Pils;no-description
 Alfri;http://www.bierebel.com/uploads/beer/photo/1960/detail_alfri.jpg;Brouwerij Roman;0.5;Spéciales blondes;no-description
 Allemanswies;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Boelens;9.0;Bières thématiques;Brouwerij Boelens Kerkstraat, 79111 BELSELEOost-Vlaanderen
 Alpaga;http://www.bierebel.com/uploads/beer/photo/2355/detail_alpaga.jpg;Brasserie Grain d'Orge ;6.5;Bières thématiques;Brasserie Grain d'Orge  Centre, 164852 HOMBOURGLiège
 Alpaïde;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Nieuwhuys;9.0;Spéciales blondes;no-description
 Altitude 6;http://www.bierebel.com/uploads/beer/photo/109/detail_altitude_6.jpg;Brasserie de l'Abbaye des Rocs;6.0;Spéciales blondes;Brasserie de l'Abbaye des Rocs Chaussée Brunehault, 377387 MONTIGNIES-SUR-ROCHainaut
 Alvinne 2003;http://www.bierebel.com/uploads/beer/photo/1767/detail_alvinne_2003.jpg;Brouwerij Alvinne;5.5;Spéciales brunes;no-description
 Alvinne Blond;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Alvinne;6.0;Spéciales blondes;no-description
 Alvinne Blond Extra;http://www.bierebel.com/uploads/beer/photo/574/detail_alvinne_extra_Mickey.jpg;Brouwerij Alvinne;7.1;Spéciales blondes;no-description
 Alvinne Bruin;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Alvinne;6.5;Spéciales brunes;no-description
 Alvinne Extra Restyled;http://www.bierebel.com/uploads/beer/photo/1761/detail_alvinne_extra_restyled.jpg;Brouwerij Alvinne;7.0;Spéciales blondes;no-description
 Alvinne Tripel;http://www.bierebel.com/uploads/beer/photo/575/detail_alvinne_tripel.jpg;Brouwerij Alvinne;8.7;Spéciales blondes;no-description
 Alvino Bourgogne Barrel Oak Aged;http://www.bierebel.com/uploads/beer/photo/1782/detail_alvino_bourgogne_barrel_oak_aged.jpg;Brouwerij Alvinne;5.5;Spéciales brunes;Brouwerij Alvinne Mellestraat, 1388501 HEULEWest-Vlaanderen
 Amarante;http://www.bierebel.com/uploads/beer/photo/1171/detail_amarante_Mickey.jpg;Brasserie Artisanale Millevertus;7.5;Spéciales ambrées;no-description
 Ambetanterik Stout;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Het Alternatief;10.0;Ales, Stouts et IPA;no-description
 Ambiorix;http://www.bierebel.com/uploads/beer/photo/1006/detail_ambiorix.png;Brouwerij Slaghmuylder;7.5;Spéciales brunes;no-description
 Ambiorix (Brasserie des Légendes);http://www.bierebel.com/uploads/beer/photo/2864/detail_Photos_SD_AB.png;Brasserie des Légendes - site Goliath;8.0;Spéciales brunes;Brasserie des Légendes - site Goliath Rue du Castel, 197801 IRCHONWELZ (Ath)Hainaut
 Ambrasse-Temps [LLN];http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasse-Temps (LLN);5.5;Spéciales ambrées;Brasse-Temps (LLN) Place des Brabançons, 41348 LOUVAIN-LA-NEUVEBrabant Wallon
 Ambrasse-Temps [Mons];http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasse-Temps (Mons);5.5;Spéciales ambrées;Brasse-Temps (Mons) Complexe Imagix - Boulevard André Delvaux, 1/27000 MONSHainaut
 Ambrée de Mozet;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Saint-Monon;6.5;Bières thématiques;Brasserie Saint-Monon Rue Principale, 416953 AMBLYLuxembourg
 Ambrée des Moines;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie du Bocq;5.5;Spéciales ambrées;Brasserie du Bocq Rue de la Brasserie, 45530 PURNODENamur
 Ampounette de Redu;http://www.bierebel.com/uploads/beer/photo/1553/detail_ampounette_de_redu.jpg;Brasserie Caulier;7.0;Bières thématiques;Brasserie Caulier Rue de Sondeville, 1347600 PERUWELZHainaut
 Amuse;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Bryggja Brewery;6.5;Ales, Stouts et IPA;Bryggja Brewery Propriétaire de marqueSint-Kristoffelstraat, 1398310 ASSEBROEKWest-Vlaanderen
 Andreas Blond;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie De Brabandere;6.6;Bières thématiques;Brasserie De Brabandere Rijksweg, 338531 BAVIKHOVEWest-Vlaanderen
 Andreas Dubbel;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie De Brabandere;6.5;Bières thématiques;Brasserie De Brabandere Rijksweg, 338531 BAVIKHOVEWest-Vlaanderen
 Angel;http://www.bierebel.com/uploads/beer/photo/829/detail_angel.jpg;Brouwerij Affligem;8.5;Spéciales blondes;Brouwerij Affligem Ringlaan, 181745 OPWIJKVlaams-Brabant
 Angelus Blonde;http://www.bierebel.com/uploads/beer/photo/6/detail_angelus_blonde.jpg;Brasserie Brootcoorens;7.0;Spéciales blondes;no-description
 Angelus Brune;http://www.bierebel.com/uploads/beer/photo/25/detail_angelus_brune.jpg;Brasserie Brootcoorens;7.0;Spéciales brunes;no-description
 Angelus Spéciale Noël;http://www.bierebel.com/uploads/beer/photo/26/detail_551427_10152074059139165_1026484034_n.jpg;Brasserie Brootcoorens;7.0;Bières de Noël;no-description
 Anglium Extra Hop;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Anglium;6.5;Spéciales blondes;no-description
 Anglium Parfait;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Anglium;6.3;Spéciales ambrées;no-description
 Anker Best Christmas Wishes;http://www.bierebel.com/uploads/beer/photo/1448/detail_best_christmas_wishes_Mickey.jpg;Brouwerij Het Anker;8.0;Bières de Noël;Brouwerij Het Anker Guido Gezellelaan, 492800 MECHELEN (Malines)Antwerpen
 Anker Best Easter Wishes;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Het Anker;7.5;Spéciales blondes;Brouwerij Het Anker Guido Gezellelaan, 492800 MECHELEN (Malines)Antwerpen
 Anker Blond;http://www.bierebel.com/uploads/beer/photo/290/detail_anker_blond.jpg;Brouwerij Het Anker;6.5;Spéciales blondes;no-description
 Anker Boscoli kriek;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Het Anker;3.5;Bières fruitées;Brouwerij Het Anker Guido Gezellelaan, 492800 MECHELEN (Malines)Antwerpen
 Anker Boscoulis;http://www.bierebel.com/uploads/beer/photo/921/detail_boscoulis.jpg;Brouwerij Het Anker;6.5;Bières fruitées;Brouwerij Het Anker Guido Gezellelaan, 492800 MECHELEN (Malines)Antwerpen
 Anker Bruin;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Het Anker;5.0;Spéciales brunes;Brouwerij Het Anker Guido Gezellelaan, 492800 MECHELEN (Malines)Antwerpen
 Anker Herfstbok;http://www.bierebel.com/uploads/beer/photo/2053/detail_anker_herfstbok.jpg;Brouwerij Het Anker;0.0;Spéciales ambrées;Brouwerij Het Anker Guido Gezellelaan, 492800 MECHELEN (Malines)Antwerpen
 Anker Pils;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Het Anker;5.4;Pils;no-description
 Anker-Bok;http://www.bierebel.com/uploads/beer/photo/289/detail_anker_bok.jpg;Brouwerij Het Anker;6.5;Spéciales brunes;no-description
 Antalya Pils;http://www.bierebel.com/uploads/beer/photo/1615/detail_antalya.jpg;Brouwerij Huyghe;5.0;Pils;Brouwerij Huyghe Geraardbergsesteenweg, 14b9090 MELLEOost-Vlaanderen
 Antiek Blond;http://www.bierebel.com/uploads/beer/photo/922/detail_antiek_blond.jpg;Brouwerij Deca Services;8.0;Spéciales blondes;no-description
 Antiek Blond Strong Ale;http://www.bierebel.com/uploads/beer/photo/2227/detail_antiek_blond_strong_ale_Mickey.jpg;Brouwerij Deca Services;8.0;Spéciales blondes;no-description
 Antiek Bruin;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Deca Services;8.0;Spéciales brunes;no-description
 Antiek Super 5 Blond;http://www.bierebel.com/uploads/beer/photo/924/detail_antiek_super_5_blond.jpg;Brouwerij Deca Services;5.0;Spéciales blondes;no-description
 Antigoon;http://www.bierebel.com/uploads/beer/photo/2693/detail_anti.png;Brouwerij The Musketeers;7.0;Spéciales blondes;no-description
 Antwerps Blond;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Huisbrouwerij 't Pakhuis;5.1;Spéciales blondes;no-description
 Antwerps Bruin;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Huisbrouwerij 't Pakhuis;5.5;Spéciales brunes;no-description
 Aphis;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Den Triest;7.0;Bières thématiques;Brouwerij Den Triest Trieststraat, 241880 KAPELLE-OP-DEN-BOSVlaams-Brabant
 Aphrodite;http://www.bierebel.com/uploads/beer/photo/1378/detail_aphrodite_Mickey.jpg;Brasserie des Fagnes;7.5;Bières thématiques;Brasserie des Fagnes Route de Nismes, 265660 MARIEMBOURGNamur
 Apicole;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Artisanale et Didactique du Flo;8.0;Spéciales blondes;Brasserie Artisanale et Didactique du Flo Rue du Château, 214280 BLEHENLiège
 Apollonia 225;http://www.bierebel.com/uploads/beer/photo/2610/detail_Apollonia_225_33_cl_6_5__.jpg;Brouwerij 't Kroontje;6.5;Bières thématiques;Brouwerij 't Kroontje Hogebrug, 629280 DENDERBELLEOost-Vlaanderen
 Applebocq;http://www.bierebel.com/uploads/beer/photo/23/detail_applebocq2.jpg;Brasserie du Bocq;3.1;Bières fruitées;no-description
 Arabier;http://www.bierebel.com/uploads/beer/photo/274/detail_arabier.jpg;Brouwerij De Dolle Brouwers;8.0;Spéciales blondes;no-description
 Ardenne Saison;http://www.bierebel.com/uploads/beer/photo/2631/detail_10391404_10152626965934165_6733883811020655944_n.jpg;Brasserie Minne (ex-Brasserie de Bastogne);5.0;Saisons;no-description
 Ardenne Stout;http://www.bierebel.com/uploads/beer/photo/2543/detail_988471_10152386005124165_3024720091725727660_n.jpg;Brasserie Minne (ex-Brasserie de Bastogne);10.0;Ales, Stouts et IPA;no-description
 Ardenne Wood My Deer;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Minne (ex-Brasserie de Bastogne);11.0;Spéciales brunes;Brasserie Minne (ex-Brasserie de Bastogne) Namur
 Arend Blond;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij De Ryck;6.5;Spéciales blondes;no-description
 Arend Dubbel;http://www.bierebel.com/uploads/beer/photo/478/detail_arend_dubbel_Mickey.jpg;Brouwerij De Ryck;6.5;Spéciales brunes;no-description
 Arend Tripel;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij De Ryck;8.0;Spéciales blondes;no-description
 Arend Winter;http://www.bierebel.com/uploads/beer/photo/479/detail_de_ryck_arend_winter.jpg;Brouwerij De Ryck;6.3;Bières de Noël;no-description
